userID,hoursPlayed,level,pelletsEaten,fruitEaten,ghostsEaten,avgScore,maxScore,totalScore,churned
141934214,436,63,31828,767,4693,1046,11458,401207,T
482137654,1563,321,34386,767,19603,2093,11259,400964,T
642319519,380,74,31920,767,4760,2093,11180,401264,F
835581355,1491,295,31311,767,7934,1046,11051,401045,T
563439807,934,126,53238,767,4218,1570,5680,401394,T
554986941,387,102,43344,767,4503,2617,11461,401644,F
817281263,1688,355,106344,767,55544,1046,5948,401639,T
107546330,200,55,14800,767,55544,2093,5588,400971,T
674472367,955,146,109825,767,3366,2093,8758,401392,T
372137979,488,96,54168,767,4974,1046,5688,401574,T
165243114,354,21,28674,767,3744,1570,10864,401365,T
966644839,1483,304,296600,767,4900,2617,8838,400727,T
449390554,937,172,227691,767,4064,1570,10922,400900,T
548596199,237,20,49770,767,5745,1570,5527,401570,T
134626190,348,26,20532,767,6801,523,5823,401660,T
811961181,1673,312,327908,767,17540,523,11166,400978,T
445782190,909,183,224523,767,11491,1570,10746,401473,T
869805614,1551,346,178365,767,7405,2617,11040,400787,T
131564805,967,156,185664,767,5049,1570,10507,401441,T
245024859,1048,143,229512,767,19603,1046,7923,401491,T
568223636,435,110,52200,767,5846,2617,11393,400689,F
249452244,1586,337,107848,767,10098,523,10817,401409,T
854830458,481,104,68783,767,3545,2093,8601,400739,F
230142621,340,62,4420,767,4218,1570,5297,401344,T
755445047,1700,296,39100,767,22217,1046,5520,401505,T
207832660,1753,301,61355,767,3471,2093,8803,400944,T
514358794,974,168,156814,767,3967,523,8619,401085,T
730552526,914,167,27420,767,13330,523,11269,401409,T
321940302,1612,354,380432,767,33326,1046,8778,401177,T
835754277,286,29,38896,767,7574,1570,5995,400939,T
627856191,235,42,28905,767,6059,2093,8164,400893,T
869934994,183,23,26535,767,13330,1570,6126,401538,T
328432336,936,180,133848,767,22217,2093,8767,401414,T
677901349,1131,122,260130,767,6534,1570,8691,400868,T
397001759,897,172,155181,767,15869,2617,10943,401471,T
853082685,337,13,21568,767,19603,2093,10598,401180,T
812457850,901,161,217141,767,13330,523,5297,401082,T
254699049,952,167,127568,767,8770,523,5589,401224,T
371413155,1580,299,172220,767,10750,2093,8655,401419,T
607378913,229,55,30686,767,19603,1046,8832,401599,T
258658944,339,67,4068,767,3967,1570,6165,400723,T
977737524,1618,333,247554,767,8331,1046,10993,400819,T
832741741,344,92,60888,767,37029,1046,5467,400868,T
