userID,hoursPlayed,level,pelletsEaten,fruitEaten,ghostsEaten,avgScore,maxScore,totalScore,churned
790221917,1036,145,77700,1735,835,523,2205,302414,T
019095648,2077,221,99696,1735,621,872,3323,302362,F
809276720,1963,220,133484,1735,2020,523,2633,302841,T
385507458,2098,183,178330,1735,717,872,2138,302281,F
049399750,2010,187,40200,1735,1092,348,2641,302916,T
936057838,913,184,35607,1735,1467,872,2353,302370,F
775913866,1845,396,147600,1735,760,872,3710,302560,T
541755270,957,136,72732,1735,986,872,3027,302889,F
962891697,1969,179,177210,1735,704,348,2154,302992,T
802314979,1977,228,100827,1735,2756,872,3747,302214,F
452367733,2092,406,92048,1735,1418,348,2801,302275,T
940680399,822,135,37812,1735,3241,872,3014,302222,F
619088055,1896,369,60672,1735,945,872,1606,302466,T
775952733,850,174,17000,1735,707,872,2226,302342,F
419497015,834,176,80898,1735,14749,348,2000,302435,T
593151079,1041,145,26025,1735,1512,872,2779,302789,F
292571095,258,25,18576,1735,610,523,2198,302580,T
183489752,975,199,25350,1735,712,872,3335,302910,F
073820132,2035,190,136345,1735,15525,348,3519,302128,T
520114707,2083,215,166640,1735,875,872,3139,302279,F
737015196,255,21,17340,1735,2979,523,1359,302451,T
653197850,946,144,44462,1735,4757,872,2893,302739,F
272482943,1049,186,62940,1735,945,872,2078,303074,F
293064515,2064,218,88752,1735,612,348,2087,302874,T
878222822,437,66,27094,1735,939,697,2033,302074,T
649465253,1823,192,114849,1735,3733,872,3445,302920,F
890534237,1982,190,134776,1735,7374,872,2611,302578,F
010096415,1972,227,181424,1735,1175,697,1381,302271,T
195056602,2042,186,179696,1735,1647,348,2892,302796,T
884085919,1957,184,107635,1735,689,872,2995,302132,F
265347984,1851,418,49977,1735,697,174,2357,302079,T
692508228,1035,162,76590,1735,4338,872,3766,302744,F
039909883,1954,391,93792,1735,3733,697,1585,303025,T
720693718,915,179,79605,1735,1104,872,2612,302311,F
536888842,2126,417,112678,1735,896,174,2546,302919,T
098548019,1074,142,81624,1735,1042,872,1785,302301,F
925713220,1085,142,22785,1735,1092,523,1503,302554,T
079577325,1860,207,46500,1735,904,872,3020,302348,F
989860974,2103,380,130386,1735,1482,348,2142,302079,T
264314961,2018,227,110990,1735,921,872,2930,303047,F
261341996,491,34,18167,1735,774,174,2228,302372,T
579763335,2101,180,111353,1735,828,872,2553,303056,F
869264628,442,58,9724,1735,2521,523,2940,302593,T
048751053,1806,174,57792,1735,748,872,3390,303049,F
170720436,1071,194,68544,1735,681,872,1843,302082,F
470673379,2061,406,123660,1735,1418,174,2071,302688,T
561477582,1887,428,166056,1735,656,348,1830,302494,T
980658726,830,198,21580,1735,4999,872,2405,302659,F
372851938,482,36,19280,1735,1460,348,2424,302273,T
098403792,1013,190,79014,1735,1104,872,3031,302203,F
309751642,2043,430,51075,1735,1244,523,2214,302078,T
934087622,1024,165,80896,1735,2499,872,1542,302730,F
434057195,873,168,32301,1735,3597,523,1801,302611,T
241826902,1043,169,61537,1735,17352,872,2263,302528,F
099502104,1961,218,98050,1735,744,697,2345,302096,T
293305554,1036,196,71484,1735,927,872,3044,302123,F
322167448,2034,393,103734,1735,6860,523,2873,302237,T
940277188,1926,190,115560,1735,1953,872,2849,302801,F
371956796,2072,412,126392,1735,1384,872,1824,302688,T
938695723,821,199,31198,1735,865,872,2997,303012,F
338189452,1952,431,105408,1735,2122,523,3447,302184,T
028976800,1988,206,77532,1735,845,872,3160,302696,F
714929569,1043,148,25032,1735,600,872,2845,302846,F
030355211,1959,229,66606,1735,918,697,1708,302765,T
996417956,211,74,14770,1735,945,348,2225,302686,T
948756498,2049,198,77862,1735,589,872,1916,302587,F
329771558,861,173,27552,1735,1266,697,3341,303043,T
586977650,981,184,21582,1735,2499,872,2648,303056,F
027873135,969,163,81396,1735,717,348,1847,302961,T
846695517,2064,199,152736,1735,2217,872,3265,302910,F
864351885,230,66,17710,1735,1993,523,3658,303060,T
679041362,834,136,21684,1735,2437,872,2576,302548,F
671326541,1877,228,76957,1735,778,523,3563,302359,T
264868036,1975,180,90850,1735,1130,872,3640,302721,F
560059670,1935,403,40635,1735,3781,348,3773,302967,T
407648281,1921,196,51867,1735,2681,872,3586,302386,F
723544790,1829,171,43896,1735,828,872,2194,302706,F
778276145,982,172,54992,1735,973,348,1996,302087,T
467902609,2046,222,151404,1735,695,174,1750,302292,T
780071070,1860,215,63240,1735,11345,872,1558,302170,F
901307303,896,173,59136,1735,1594,348,1501,302985,T
548506160,1816,238,107144,1735,702,872,2739,302142,F
475991078,221,51,14144,1735,2542,348,3039,302229,T
692975237,993,159,26811,1735,1378,872,2227,302692,F
708033506,856,176,53072,1735,1552,348,3057,302754,T
706186496,871,153,77519,1735,1108,872,2256,302673,F
028878236,856,155,42800,1735,2949,872,1983,302175,F
029619128,363,38,30129,1735,799,872,2776,302954,T
819699388,1827,191,107793,1735,1068,523,2062,302975,T
751768880,1960,230,43120,1735,3010,872,2719,302298,F
141406866,2087,371,87654,1735,2809,174,2285,302907,T
007372822,1983,240,87252,1735,5784,872,2592,303036,F
011035011,1983,209,166572,1735,622,523,2904,302340,T
705736645,985,189,41370,1735,15525,872,2876,302087,F
429146184,2017,394,155309,1735,2322,872,2830,302620,T
217362351,1816,171,143464,1735,770,872,3701,302509,F
743907535,858,200,71214,1735,3138,348,3168,302266,T
681655924,875,189,21000,1735,2062,872,1536,302677,F
127608378,2002,376,68068,1735,2521,697,2827,302448,T
872996010,1956,186,133008,1735,2587,872,2162,303076,F
